date,TweetId,Tweet,created_at,location
2020-11-22  00:05,1298990894062870531,@racailleux the thing is he'd probably react the same scrolling by your Tweet,2020-08-27 14:28:57,everywhere
2020-11-22  00:05,1298990763653525504,@georgebacon_ but Twitter followers breaking a mutual is kinda sad,2020-08-27 14:28:26,everywhere
2020-11-22  00:05,1298697815842009089,"@sidharthsbae correct, we love this",2020-08-26 19:04:22,everywhere
2020-11-22  00:05,1298696951874060289,@TheGodJihyoStan applying for low maintenance mutuals,2020-08-26 19:00:56,everywhere
2020-11-22  00:05,1298696879392395264,@ElliottBlackwe3 been sitting here debating between 2 and 4 for a few minutes,2020-08-26 19:00:39,everywhere
2020-11-22  00:05,1293265466836705280,@OscarTheGrouch love?,2020-08-11 19:18:09,everywhere
2020-11-22  00:05,1293264711618686976,@OscarTheGrouch edit button?,2020-08-11 19:15:09,everywhere
2020-11-22  00:05,1293263551667138561,@OscarTheGrouch pineapple on pizza?,2020-08-11 19:10:33,everywhere
2020-11-22  00:05,1293261106408910849,"hey @OscarTheGrouch, what do you think of 2020?",2020-08-11 19:00:50,everywhere
2020-11-22  00:05,1293239745695211520,"We tested, you Tweeted, and now we’re rolling it out to everyone! https://t.co/w6Q3Q6DiKz",2020-08-11 17:35:57,everywhere
2020-11-22  00:05,1288832480351358979,@busralcinar @NASA and we love you to Mars and back https://t.co/z421PPY8yk,2020-07-30 13:43:03,everywhere
2020-11-22  00:05,1288831841219358720,@octaviaspencer Need more adrenaline? https://t.co/h4XHILTeh5,2020-07-30 13:40:30,everywhere
2020-11-22  00:05,1288831481847017473,@astrotoya @solarrsystem uh of course https://t.co/uHUIlg18kB,2020-07-30 13:39:05,everywhere
2020-11-22  00:05,1288830635264454658,@NASAPersevere @NASA Send pics and check in often... we can make this work!,2020-07-30 13:35:43,everywhere
2020-11-22  00:05,1288824380319870977,@RocketJoy you've got the right stuff https://t.co/2yzNZnDPIc,2020-07-30 13:10:52,everywhere
2020-11-22  00:05,1288821749451067392,@Kaz82ba Go you! https://t.co/vbs1L5sgEA,2020-07-30 13:00:24,everywhere
2020-11-22  00:05,1288821154543624192,@solarrsystem this will keep you awake https://t.co/v4YPvjKN9K,2020-07-30 12:58:03,everywhere
2020-11-22  00:05,1288818663491919873,@Arshita_Singh31 let's blast https://t.co/xsSWee7BSV,2020-07-30 12:48:09,everywhere
2020-11-22  00:05,1288817664270295043,@AsherPlangnan You're up https://t.co/9SdkfgYLvB,2020-07-30 12:44:10,everywhere
2020-11-22  00:05,1288816989679415297,@mariannemaexcxc bring BTS to the Martians https://t.co/zYecBWOlMU,2020-07-30 12:41:30,everywhere
2020-11-22  00:05,1288815794885820417,"@ThisMarcelo13 Gaga says, suit up, Little Monsters https://t.co/hM3em2JnVk",2020-07-30 12:36:45,everywhere
2020-11-22  00:05,1288815049448906754,@kaitlynnraecook let us know if there's... life on Mars https://t.co/GgWN4L1HN6,2020-07-30 12:33:47,everywhere
2020-11-22  00:05,1288814711945879552,@niaorea you can sleep on the flight https://t.co/aNEpn2WMMg,2020-07-30 12:32:27,everywhere
2020-11-22  00:05,1288812516064129024,"@NASA @NASAPersevere On second thought, seven months is a long time and we kinda just met, but can we keep in touch?",2020-07-30 12:23:43,everywhere
2020-11-22  00:05,1288803768784412673,@AstroJaws @maejemison @NASAPersevere Excited to watch with you this time...and maybe watch you liftoff next time?,2020-07-30 11:48:57,everywhere
2020-11-22  00:05,1288800725888196608,@NASA @NASAPersevere Got enough of those jokes to last seven months?,2020-07-30 11:36:52,everywhere
2020-11-22  00:05,1288797737958350848,@maejemison @AstroJaws how does earth coffee compare to space coffee,2020-07-30 11:25:00,everywhere
2020-11-22  00:05,1288795943446274048,@NASA @NASAPersevere Is it a window or an aisle? We can't ride middle for that long,2020-07-30 11:17:52,everywhere
2020-11-22  00:05,1288793107341795329,@LadyBoss502 you taking? https://t.co/Mq4yQqXfvu,2020-07-30 11:06:36,everywhere
2020-11-22  00:05,1288789234984222724,"Take us with you, @NASAPersevere",2020-07-30 10:51:12,everywhere
2020-11-22  00:05,1288787327066583040,@AnannyaUberoi The girl who went for a tea break and never came back https://t.co/lj7N1lOkIi,2020-07-30 10:43:37,everywhere
2020-11-22  00:05,1288786740820316161,@RajaMali00 You're welcome. Goodbye. #CountdownToMars https://t.co/vD36jKMinO,2020-07-30 10:41:18,everywhere
2020-11-22  00:05,1288785724406456321,@JaalaLeisW blast off https://t.co/zGc4tVZ4Fa,2020-07-30 10:37:15,everywhere
2020-11-22  00:05,1288784780914384897,"@wambugu_254 where we're going, we don't need that https://t.co/Wi0U8o7lhD",2020-07-30 10:33:30,everywhere
2020-11-22  00:05,1288782571812225024,"@_shadab16 Okay, hope you like Mars https://t.co/vOnoDAa2xk",2020-07-30 10:24:44,everywhere
2020-11-22  00:05,1288608965945942017,@NASAPersevere how long do we have to decide?,2020-07-29 22:54:53,everywhere
2020-11-22  00:05,1288601643400007680,@TheHarshitGaur Ready for space with that vocab #CountdownToMars https://t.co/tIF58923Rr,2020-07-29 22:25:47,everywhere
2020-11-22  00:05,1288601547853586432,@ShellmithMutho1 New profile pic is your boarding pass #CountdownToMars https://t.co/LZbCwAjnyM,2020-07-29 22:25:24,everywhere
2020-11-22  00:05,1288600885241581568,"@iamdrumil You're in, first mission: change profile https://t.co/dG54Ja8UdZ",2020-07-29 22:22:46,everywhere
2020-11-22  00:05,1288600772196929542,@Mx_Gabichi Sing us to the sky https://t.co/l0rGuKALwh,2020-07-29 22:22:19,everywhere
2020-11-22  00:05,1288593968821702656,@MsRachel77 A brisk -81 degrees https://t.co/tG2beEwXM1,2020-07-29 21:55:17,everywhere
2020-11-22  00:05,1288593273854992385,"@tugbabodrumlu Yes, you over there #CountdownToMars https://t.co/KaARmRLxpt",2020-07-29 21:52:32,everywhere
2020-11-22  00:05,1288592927355101184,@oxygenpony hands must remain in the rocket at all times https://t.co/FYkD5qMwlp,2020-07-29 21:51:09,everywhere
2020-11-22  00:05,1288592337765949440,@CRGP_ weeeeeeeee #CountdownToMars https://t.co/jPLwEXzZcx,2020-07-29 21:48:48,everywhere
2020-11-22  00:05,1288591907656892418,@Dezzanavarro Here's your profile pic and your space suit https://t.co/jVOLljHUam,2020-07-29 21:47:06,everywhere
2020-11-22  00:05,1288591168863735808,@NikoRainbow1 legends only on Mars https://t.co/ulSxZwq1aX,2020-07-29 21:44:10,everywhere
2020-11-22  00:05,1288590217809551361,"@anilyangin as loud as you want, there's literally no one else on Mars...maybe? https://t.co/GX2rdHv4D0",2020-07-29 21:40:23,everywhere
2020-11-22  00:05,1288588029775446018,@giovanna_takai heard rocket science 101 is a good starting point,2020-07-29 21:31:41,everywhere
2020-11-22  00:05,1288587941489434624,@eaglescat1 you're now in orbit https://t.co/JkLkKYB2Gp,2020-07-29 21:31:20,everywhere
2020-11-22  00:05,1288587247835463680,@Alex__Duggan You've been selected #CountdownToMars https://t.co/cPUIK3SuLw,2020-07-29 21:28:35,everywhere
2020-11-22  00:05,1288585701357809664,@beebee_78 byeeeee #CountdownToMars https://t.co/EBVwDsudH6,2020-07-29 21:22:26,everywhere
2020-11-22  00:05,1288585360931344384,@t0m1n4t0r13 Change your profile pic on the way out https://t.co/TIx7vxhVj9,2020-07-29 21:21:05,everywhere
2020-11-22  00:05,1288583265910022144,@Halderankita1 you're off this rock https://t.co/HrB0P3fohd,2020-07-29 21:12:45,everywhere
2020-11-22  00:05,1288582234144792578,@maejemison get meow of here #CountdownToMars https://t.co/lHnybxFc6U,2020-07-29 21:08:39,everywhere
2020-11-22  00:05,1288580921965178880,@dhiya_kussial suited up and ready for launch https://t.co/cDRMsxBIDi,2020-07-29 21:03:27,everywhere
2020-11-22  00:05,1288580095217606656,@sbartelt fasten your seatbelt and update your profile pic https://t.co/BQ9ytJzhJY,2020-07-29 21:00:10,everywhere
2020-11-22  00:05,1288579771530539008,"@jay_virdee Shoot for the moon, land in Mars https://t.co/eOjEK7vRGI",2020-07-29 20:58:52,everywhere
2020-11-22  00:05,1288578781137911808,"@SymplyMma Mars is closer, you'll like it there https://t.co/11BTKn9Geu",2020-07-29 20:54:56,everywhere
2020-11-22  00:05,1288578383559790592,@ncgriz02 This guy's going to Mars https://t.co/NmmgCw7fwj,2020-07-29 20:53:21,everywhere
2020-11-22  00:05,1288578016075890688,@emmalinejsmith Okay now you're ready https://t.co/krlkXFG5RX,2020-07-29 20:51:54,everywhere
2020-11-22  00:05,1288577662483496960,@iiiiiitsabi Mars... haha jk... unless https://t.co/SbS6EkP8F1,2020-07-29 20:50:30,everywhere
2020-11-22  00:05,1288577185578496000,@AstroJaws We made you this vision board #CountdownToMars https://t.co/8ihZ8B4AW2,2020-07-29 20:48:36,everywhere
2020-11-22  00:05,1288576616767950850,@SynStyxx because you asked nicely https://t.co/R5h6kekt7k,2020-07-29 20:46:20,everywhere
2020-11-22  00:05,1288574064462712832,@RegeneratedArts we saved you a seat and made you a new profile pic let's goooooo https://t.co/J80eCjBjEF,2020-07-29 20:36:12,everywhere
2020-11-22  00:05,1288572475941335040,@MichellCClark Mars population: you https://t.co/X9oKTsFzFt,2020-07-29 20:29:53,everywhere
2020-11-22  00:05,1288569999624269825,@arron_crascall errrm done https://t.co/ne4Q4jtjJ9,2020-07-29 20:20:03,everywhere
2020-11-22  00:05,1288569376325513216,@giovanna_takai okay but first make this your profile pic https://t.co/jyJFkF3v67,2020-07-29 20:17:34,everywhere
2020-11-22  00:05,1288568393507803138,@oba000000000 How does Mars sound https://t.co/CVUE4cUrd5,2020-07-29 20:13:40,everywhere
2020-11-22  00:05,1288567484681871365,@awesleyrogers go for launch #CountdownToMars https://t.co/u0EDuNoOEY,2020-07-29 20:10:03,everywhere
2020-11-22  00:05,1288564637269659650,"@HappyLozza Not sure about the seaside, but Mars checks most of those boxes https://t.co/mrvrtdUCVU",2020-07-29 19:58:44,everywhere
2020-11-22  00:05,1288564381333118976,"@OmopoBimbo Pack your bags, we leave tomorrow #CountdownToMars https://t.co/sLRz2oZs6H",2020-07-29 19:57:43,everywhere
2020-11-22  00:05,1288554760430329856,Who wants to be transported off this planet?,2020-07-29 19:19:29,everywhere
2020-11-22  00:05,1288540609310056450,Like for liftoff! #CountdownToMars https://t.co/yLe331pHfY,2020-07-29 18:23:15,everywhere
2020-11-22  00:05,1283528227814858754,RT @TwitterSupport: You may be unable to Tweet or reset your password while we review and address this incident.,2020-07-15 22:25:50,everywhere
2020-11-22  00:05,1283504558753415168,"Slide into those DMs without clicking away from your timeline.

Rolling out on web. https://t.co/BdaeYoyPu2",2020-07-15 20:51:47,everywhere
2020-11-22  00:05,1278763679421431809,You can have an edit button when everyone wears a mask,2020-07-02 18:53:14,everywhere
2020-11-22  00:05,1278399031937507331,@NASASocial this was the good news,2020-07-01 18:44:15,everywhere
2020-11-22  00:05,1278377260685430784,@ChefSZN_ we don't like this game,2020-07-01 17:17:44,everywhere
2020-11-22  00:05,1278350270519533574,@ericgagliardi_ :/,2020-07-01 15:30:29,everywhere
2020-11-22  00:05,1278350246263783424,@im_balamurugan only six more months,2020-07-01 15:30:23,everywhere
2020-11-22  00:05,1278347468690915330,"Good news and bad news: 

2020 is half over",2020-07-01 15:19:21,everywhere
2020-11-22  00:05,1274087695145332736,"📍 Oakland
🗣️ @YoliZama https://t.co/lcGDLzAJIn",2020-06-19 21:12:32,everywhere
2020-11-22  00:05,1274087694105075714,"📍 New York City
🗣️ @Afrikkana95 https://t.co/tEfs27p7xu",2020-06-19 21:12:32,everywhere
2020-11-22  00:05,1274087692003770368,"📍 Chicago
🗣️ @JoshuaKissi https://t.co/ZeD3XvJUbX",2020-06-19 21:12:31,everywhere
2020-11-22  00:05,1274087690758090752,"📍 Philadelphia
🗣️ @Imani_Barbarin https://t.co/ZRDUipsu38",2020-06-19 21:12:31,everywhere
2020-11-22  00:05,1274087689487134720,"📍 Louisville
🗣️ @itsbarrrrett https://t.co/Vk4vDeuAqb",2020-06-19 21:12:31,everywhere
2020-11-22  00:05,1274087688321200128,"📍 Atlanta
🗣️ @BerniceKing https://t.co/83upyVnwIS",2020-06-19 21:12:30,everywhere
2020-11-22  00:05,1274087687469715457,"📍 Minneapolis
🗣️ @FredTJoseph https://t.co/lNTOkyguG1",2020-06-19 21:12:30,everywhere
2020-11-22  00:05,1274034244700930049,"RT @Blackbirds: Juneteenth is a celebration. It’s about our freedom. And within that freedom is our joy.

#BlackJoy is a form of resistance…",2020-06-19 17:40:09,everywhere
2020-11-22  00:05,1274025734990897152,"RT @TwitterTogether: Juneteenth represents freedom, emancipation, and liberation.

To celebrate #Juneteenth is to know Black history. It's…",2020-06-19 17:06:20,everywhere
2020-11-22  00:05,1273956655122853888,https://t.co/dW21f1XQvy,2020-06-19 12:31:50,everywhere
2020-11-22  00:05,1273956122962132994,"Today is #Juneteenth 

We’re honored to have @opalayo, one of the three Black women who co-founded… https://t.co/ZUwfrqWKQJ",2020-06-19 12:29:43,everywhere
2020-11-22  00:05,1273786972440592384,@maialanai blessed,2020-06-19 01:17:34,everywhere
2020-11-22  00:05,1273727663123898371,"Add new voices and conversations to your Timeline using Lists.

You can now:
👉 make a List
👉 discover new Lists
👉 f… https://t.co/CiASssTFRj",2020-06-18 21:21:54,everywhere
2020-11-22  00:05,1273313100570284040,Tweets with audio are rolling out on iOS and we only have one thing to say about it https://t.co/CZvQC1fo1W,2020-06-17 17:54:34,everywhere
2020-11-22  00:05,1273306563994845185,"You can Tweet a Tweet. But now you can Tweet your voice!

Rolling out today on iOS, you can now record and Tweet wi… https://t.co/gW143natTs",2020-06-17 17:28:36,everywhere
2020-11-22  00:05,1271096187559567360,stay loud,2020-06-11 15:05:21,everywhere
2020-11-22  00:05,1270830360482451458,"RT @Blackbirds: There's power in healing.
There's power in our voices.
There's power in our platforms.

We've curated ""Thread of Threads: #…",2020-06-10 21:29:03,everywhere
2020-11-22  00:05,1270451820951994368,"RT @jack: Both Twitter and Square are making #Juneteenth (June 19th) a company holiday in the US, forevermore. A day for celebration, educa…",2020-06-09 20:24:52,everywhere
2020-11-22  00:05,1270128705835335680,"RT @TwitterOpen: We are bold.
We are brave.
We are empowered.

We are #AlwaysProud https://t.co/LVq2ZQLWS0",2020-06-08 23:00:55,everywhere
2020-11-22  00:05,1267609278497591298,"RT @Blackbirds: If you find yourself in need of help, here is a collection of resources and advice designed to support your mental health.…",2020-06-02 00:09:37,everywhere
2020-11-22  00:05,1267108867307196416,"RT @TwitterSupport: To follow what’s happening in real time, tap the ✨ located at the top right of your Home timeline to change from seeing…",2020-05-31 15:01:10,everywhere
2020-11-22  00:05,1266769869900591109,"RT @TwitterTogether: Racism does not adhere to social distancing.

Amid the already growing fear and uncertainty around the pandemic, this…",2020-05-30 16:34:07,everywhere
2020-11-22  00:05,1265324480517361664,@_AishaDiallo drafts are called drafts for a reason,2020-05-26 16:50:39,everywhere
2020-11-22  00:05,1265324352414908416,@myrabenitez30 what about idaho?,2020-05-26 16:50:08,everywhere
2020-11-22  00:05,1263926741774581761,@RaychJackson well actually,2020-05-22 20:16:32,everywhere
2020-11-22  00:05,1263915760088424450,@bertybrates yes https://t.co/O8yEs5RSRF,2020-05-22 19:32:54,everywhere
2020-11-22  00:05,1263912985686409217,"@BrandyLJensen no shortcuts in life, no shortcuts on Twitter",2020-05-22 19:21:52,everywhere
2020-11-22  00:05,1263224930314915842,@NASA it's a date,2020-05-20 21:47:47,everywhere
2020-11-22  00:05,1263221535935995904,"@NASA sooo, Mars? 🥺👉👈",2020-05-20 21:34:18,everywhere
2020-11-22  00:05,1263217915266043908,@NASA how's the wifi up there and also what's your favorite space snack?,2020-05-20 21:19:55,everywhere
2020-11-22  00:05,1263214802786230279,@NASA Tweeting from earth. what's up with you,2020-05-20 21:07:33,everywhere
2020-11-22  00:05,1263213348000325633,u up? @NASA,2020-05-20 21:01:46,everywhere
2020-11-22  00:05,1263203262968344576,Reply if there’s a better app,2020-05-20 20:21:41,everywhere
2020-11-22  00:05,1263145271946551300,"Testing, testing...

A new way to have a convo with exactly who you want. We’re starting with a small % globally, s… https://t.co/gnXTkZVB7A",2020-05-20 16:31:15,everywhere
2020-11-22  00:05,1262845003828727809,@GraceSpelman well this is better,2020-05-19 20:38:06,everywhere
2020-11-22  00:05,1262522004005105665,@wildflowersafi Harry said timeline takeover,2020-05-18 23:14:36,everywhere
2020-11-22  00:05,1262521671505768448,@LAOnAir felt this,2020-05-18 23:13:17,everywhere
2020-11-22  00:05,1262491463583178757,@ChariseSowells no international fees,2020-05-18 21:13:15,everywhere
2020-11-22  00:05,1262490625536077826,@alexisscorner correct,2020-05-18 21:09:55,everywhere
2020-11-22  00:05,1261448566226247680,@murdeeezy love that book,2020-05-16 00:09:09,everywhere
2020-11-22  00:05,1260369480418504706,@debusscherelea wine corks,2020-05-13 00:41:15,everywhere
2020-11-22  00:05,1260353726537236485,@coplimited how generous,2020-05-12 23:38:39,everywhere
2020-11-22  00:05,1260351779478425609,@JWeber988 big pour.,2020-05-12 23:30:55,everywhere
2020-11-22  00:05,1260350069074690051,@JAPAMAN01 and the mind,2020-05-12 23:24:07,everywhere
2020-11-22  00:05,1260349584347365382,@TamudaBianca she gets it,2020-05-12 23:22:11,everywhere
2020-11-22  00:05,1260349584259383302,@LeBrawnGainz only envelope wine,2020-05-12 23:22:11,everywhere
2020-11-22  00:05,1260348737764888577,@chadfelixg goes to my head,2020-05-12 23:18:49,everywhere
2020-11-22  00:05,1260346405325082625,@WineOperator we're going to need some more wine,2020-05-12 23:09:33,everywhere
2020-11-22  00:05,1260345901329121280,@gguksbubbletea case closed,2020-05-12 23:07:33,everywhere
2020-11-22  00:05,1260343709251637248,@29planets perfect pairing,2020-05-12 22:58:50,everywhere
2020-11-22  00:05,1260343023705231360,@FIameEmperor whatever gets you through the day,2020-05-12 22:56:07,everywhere
2020-11-22  00:05,1260341763539185669,@Seas0nal_ dinner,2020-05-12 22:51:07,everywhere
2020-11-22  00:05,1260341763392356355,@Bubiboy44 https://t.co/APZW2ti4wX,2020-05-12 22:51:07,everywhere
2020-11-22  00:05,1260341763291611137,@jared_brecher just house wine,2020-05-12 22:51:07,everywhere
2020-11-22  00:05,1260339660892639233,wine.,2020-05-12 22:42:45,everywhere
2020-11-22  00:05,1260294888811347969,"Don’t miss the Tweets about your Tweet. 

Now on iOS, you can see Retweets with comments all in one place. https://t.co/oanjZfzC6y",2020-05-12 19:44:51,everywhere
2020-11-22  00:05,1259527991882850304,@franky_kilungu she's always right,2020-05-10 16:57:28,everywhere
2020-11-22  00:05,1259516898632437762,@dnatural04 https://t.co/fAXDdbahjT,2020-05-10 16:13:23,everywhere
2020-11-22  00:05,1259512496735617025,@mayankchat moms everywhere: do it right the first time,2020-05-10 15:55:54,everywhere
2020-11-22  00:05,1259512271237152769,@dripdripwayne lots and lots of Tweets,2020-05-10 15:55:00,everywhere
2020-11-22  00:05,1259512160801239043,"@AkrabalrGiremez still celebrating it -  love, Twitter",2020-05-10 15:54:34,everywhere
2020-11-22  00:05,1259512160708943877,@em_ple even the hornets have moms,2020-05-10 15:54:34,everywhere
2020-11-22  00:05,1259511562705997829,@YinLane_ wow she's gonna love that,2020-05-10 15:52:11,everywhere
2020-11-22  00:05,1259509697486430209,@Crime_MMA not father's day!,2020-05-10 15:44:47,everywhere
2020-11-22  00:05,1259509181364789248,@Life_SleepyHead thank you,2020-05-10 15:42:44,everywhere
2020-11-22  00:05,1259509181352161280,@haydencbarnes truth recognizes truth,2020-05-10 15:42:44,everywhere
2020-11-22  00:05,1259506098345820160,@GlowZhan We had to deliver for the moms,2020-05-10 15:30:28,everywhere
2020-11-22  00:05,1259505888802385921,@chairmanwuntumi cuz she said so,2020-05-10 15:29:39,everywhere
2020-11-22  00:05,1259505239482392578,@its_menieb cited and referenced,2020-05-10 15:27:04,everywhere
2020-11-22  00:05,1259503143483772928,Nothing can cancel Mother's Day.,2020-05-10 15:18:44,everywhere
2020-11-22  00:05,1259494289530335235,@ethguk when first mom says no come to Twitter,2020-05-10 14:43:33,everywhere
2020-11-22  00:05,1259488731779694593,@PaluCreeper2n she birthed talent,2020-05-10 14:21:28,everywhere
2020-11-22  00:05,1259484650931707906,@lazyguytm bother bother bother bother bother bother bother,2020-05-10 14:05:15,everywhere
2020-11-22  00:05,1259484586775633922,@vmiwn will consider,2020-05-10 14:05:00,everywhere
2020-11-22  00:05,1259482807988113408,@IiasIut mom fancam incoming to prove it,2020-05-10 13:57:56,everywhere
2020-11-22  00:05,1259475654464192512,@gguksbubbletea that you know of 👀,2020-05-10 13:29:30,everywhere
2020-11-22  00:05,1259474066764947457,@fcbsiaaaa you're a gift every day,2020-05-10 13:23:12,everywhere
2020-11-22  00:05,1259472902384205824,@astonsmith_says do what she says! it's mother's day!,2020-05-10 13:18:34,everywhere
2020-11-22  00:05,1259472902279311361,@Pwidycynty ANOTHER WINNER,2020-05-10 13:18:34,everywhere
2020-11-22  00:05,1259472290082967552,@NotDecus anyone who's ever taught us anything,2020-05-10 13:16:08,everywhere
2020-11-22  00:05,1259468787679744000,"Mom Tweets are the best Tweets
https://t.co/nqh6UiLTFS",2020-05-10 13:02:13,everywhere
2020-11-22  00:05,1258816655909625859,@payformycoffee our wish is a secret,2020-05-08 17:50:53,everywhere
2020-11-22  00:05,1258816655729160197,"@vell_vet when you add ""proficient multitasker"" on your resume",2020-05-08 17:50:53,everywhere
2020-11-22  00:05,1258790223368065024,@getfiscal he live his life,2020-05-08 16:05:51,everywhere
2020-11-22  00:05,1258785210457567234,@ikonida now we're smiling looking at this Tweet,2020-05-08 15:45:55,everywhere
2020-11-22  00:05,1258456709539995648,@spongbob_facts spongebob fact: patrick is the father of time,2020-05-07 18:00:35,everywhere
2020-11-22  00:05,1258444159268139008,@IsxxcTweets dinner for breakfast,2020-05-07 17:10:42,everywhere
2020-11-22  00:05,1258442218320379904,@etherealbhatt only if it's summertime sadness,2020-05-07 17:03:00,everywhere
2020-11-22  00:05,1258442188494704647,@moonchildpjms our time to listen,2020-05-07 17:02:53,everywhere
2020-11-22  00:05,1258442187899101184,@_goingsupernova fundamental,2020-05-07 17:02:52,everywhere
2020-11-22  00:05,1258442187827810306,@desimojito but if x equals time....,2020-05-07 17:02:52,everywhere
2020-11-22  00:05,1258440308708257792,"@malaytripathi_ so, time is knowledge",2020-05-07 16:55:24,everywhere
2020-11-22  00:05,1258439564588388352,"@innerchild_ughh hold on, consulting the sun",2020-05-07 16:52:27,everywhere
2020-11-22  00:05,1258438292296601600,@zkdlin088 just this time,2020-05-07 16:47:24,everywhere
2020-11-22  00:05,1258438292221108224,@estherwuff but what if time doesn't exist,2020-05-07 16:47:24,everywhere
2020-11-22  00:05,1258437873847734273,@pabszn ok but define fast,2020-05-07 16:45:44,everywhere
2020-11-22  00:05,1258437755341864965,@Eighty8 according to who?,2020-05-07 16:45:16,everywhere
2020-11-22  00:05,1258437755329224706,@LightTophat can confirm this took time to read,2020-05-07 16:45:16,everywhere
2020-11-22  00:05,1258437286422814720,@its_menieb okay we got a dictionary in here,2020-05-07 16:43:24,everywhere
2020-11-22  00:05,1258436805436805122,"@gxsnskzv on 5,6,7,8",2020-05-07 16:41:29,everywhere
2020-11-22  00:05,1258436564432162816,@joonsarks in what universe?,2020-05-07 16:40:32,everywhere
2020-11-22  00:05,1258436564423782402,@Bubiboy44 no more,2020-05-07 16:40:32,everywhere
2020-11-22  00:05,1258435503382245376,what is time,2020-05-07 16:36:19,everywhere
2020-11-22  00:05,1258159736836538368,@orbitstruggle https://t.co/VHG8KacO8H,2020-05-06 22:20:31,everywhere
2020-11-22  00:05,1258159736618352649,@imaustinrayce how's your day been,2020-05-06 22:20:31,everywhere
2020-11-22  00:05,1258155989460758530,@Casey https://t.co/Kq5SKGtEzQ,2020-05-06 22:05:37,everywhere
2020-11-22  00:05,1256364649387261952,@charlidamelio Happy birthday! Check your mail tomorrow 👀,2020-05-01 23:27:29,everywhere
2020-11-22  00:05,1255314003162734593,@bigT_za https://t.co/tUvB2SY16S,2020-04-29 01:52:35,everywhere
2020-11-22  00:05,1255309675861544960,@seokjinsized ok anything for you,2020-04-29 01:35:23,everywhere
2020-11-22  00:05,1255304441277952000,@farfromhc sorry you had to find out like this,2020-04-29 01:14:35,everywhere
2020-11-22  00:05,1255303820101517312,@ZSilentAvenger see? empty https://t.co/nkkxklGH6k,2020-04-29 01:12:07,everywhere
2020-11-22  00:05,1255303081983696896,@bagga_daku don't even know how to help you then,2020-04-29 01:09:11,everywhere
2020-11-22  00:05,1255303081971064837,@yourlocalheroo who laughed?,2020-04-29 01:09:11,everywhere
2020-11-22  00:05,1255302435519766530,@HANAMlYAA we're forcing you to play hard to get,2020-04-29 01:06:37,everywhere
2020-11-22  00:05,1255302314648354817,@seokjinsized fix your manners ☺️,2020-04-29 01:06:08,everywhere
2020-11-22  00:05,1255301978479083521,@chanelletime she's trying to figure out how to tell you how she really feels,2020-04-29 01:04:48,everywhere
2020-11-22  00:05,1255301756994682880,"@dieko_x excuses, excuses",2020-04-29 01:03:55,everywhere
2020-11-22  00:05,1255301639310913537,@KlMNAMJUUN we mean she's not worth it bro,2020-04-29 01:03:27,everywhere
2020-11-22  00:05,1255301008919539712,@Highlighter84 BOOM,2020-04-29 01:00:57,everywhere
2020-11-22  00:05,1255300712411660294,@vmiwn fine line between hate and love,2020-04-29 00:59:46,everywhere
2020-11-22  00:05,1255300712411607043,@TochukwuMazi exactly,2020-04-29 00:59:46,everywhere
2020-11-22  00:05,1255300712323522560,@lighthedarkness tonight's no different from other nights,2020-04-29 00:59:46,everywhere
2020-11-22  00:05,1255299362621718529,@nasasfenty ok what's her @ we'll tell her to respond,2020-04-29 00:54:25,everywhere
2020-11-22  00:05,1255299250340204550,@iamrit_singh yeah unplug the router and try again,2020-04-29 00:53:58,everywhere
2020-11-22  00:05,1255298173729419264,DMs are fine. She just hasn’t responded.,2020-04-29 00:49:41,everywhere
2020-11-22  00:05,1255147417097261056,@allurejimin *daydream,2020-04-28 14:50:38,everywhere
2020-11-22  00:05,1255145821546229760,@chimbootyy we WANT dreams about blackpink,2020-04-28 14:44:17,everywhere
2020-11-22  00:05,1255145821365923842,@GautmaxxMusic WAIT was that real,2020-04-28 14:44:17,everywhere
2020-11-22  00:05,1255145715342299136,@ajeeeb_si backstroke?,2020-04-28 14:43:52,everywhere
2020-11-22  00:05,1255143207324708869,@NJGov was there pineapple y/n,2020-04-28 14:33:54,everywhere
2020-11-22  00:05,1255143207265906689,"@JHOPECENA dreams, we've seen what you've done for others",2020-04-28 14:33:54,everywhere
2020-11-22  00:05,1255142727525621761,@yotes07 ok but at least his teeth are normal,2020-04-28 14:32:00,everywhere
2020-11-22  00:05,1255141876199329794,@AliyuUthman let's just say we recommend keeping all limbs inside the bed,2020-04-28 14:28:37,everywhere
2020-11-22  00:05,1255141125238583300,@hananiuwu need to subscribe to the dream channel that yours come from,2020-04-28 14:25:38,everywhere
2020-11-22  00:05,1255139264662142980,@Nmricks14PS4 90% gone in a few minutes which is why you have to Tweet when you wake up,2020-04-28 14:18:14,everywhere
2020-11-22  00:05,1255139263890354176,@goldenlily2017 better than a giant chicken nugget,2020-04-28 14:18:14,everywhere
2020-11-22  00:05,1255138809617895428,@Queenarnice wouldn't you like to know,2020-04-28 14:16:26,everywhere
2020-11-22  00:05,1255138809617846274,@divsrk once again,2020-04-28 14:16:26,everywhere
2020-11-22  00:05,1255138074226352132,@ahmed_waqas21 don't act on that dream,2020-04-28 14:13:30,everywhere
2020-11-22  00:05,1255137117161701377,@numangursoy if we were in control of this one it would have gone differently,2020-04-28 14:09:42,everywhere
2020-11-22  00:05,1255136978686758915,@floofdj some things are private,2020-04-28 14:09:09,everywhere
